month,id,otherTable_id
2018-08-01,4639,30.0
2018-07-01,4640,30.0
2018-06-01,4641,30.0
2018-05-01,4642,30.0
2018-04-01,4643,30.0
2018-03-01,4644,30.0
2018-02-01,4645,30.0
2018-01-01,4646,30.0
2019-01-01,4654,30.0
2018-12-01,4655,30.0
2018-11-01,4656,30.0
2018-10-01,4657,30.0
2018-09-01,4658,30.0
2018-08-01,4659,30.0
2018-07-01,4660,30.0
2018-06-01,4661,30.0
2018-05-01,4662,30.0
2018-04-01,4663,30.0
2018-03-01,4664,30.0
2018-02-01,4665,30.0
2018-01-01,4666,30.0
2017-12-01,4667,30.0
2017-11-01,4668,30.0
2017-10-01,4669,30.0
2017-09-01,4670,30.0
2017-08-01,4671,30.0
2017-07-01,4672,30.0
2017-06-01,4673,30.0
2017-05-01,4674,30.0
2017-04-01,4675,30.0
2017-03-01,4676,30.0
2017-02-01,4677,30.0
2017-01-01,4678,30.0
2019-01-01,4692,30.0
2018-12-01,4693,30.0
2018-11-01,4694,30.0
2018-10-01,4695,30.0
2018-09-01,4696,30.0
2018-08-01,4697,30.0
2018-07-01,4698,30.0
2018-06-01,4699,30.0
2018-05-01,4700,30.0
2018-04-01,4701,30.0
2018-03-01,4702,30.0
2018-02-01,4703,30.0
2018-01-01,4704,30.0
2017-12-01,4705,30.0
2017-11-01,4706,30.0
2017-10-01,4707,30.0
2017-09-01,4708,30.0
2017-08-01,4709,30.0
2017-07-01,4710,30.0
2017-06-01,4711,30.0
2017-05-01,4712,30.0
2017-04-01,4713,30.0
2017-03-01,4714,30.0
2017-02-01,4715,30.0
2017-01-01,4716,30.0
2019-01-01,4730,31.0
2018-12-01,4731,31.0
2018-11-01,4732,31.0
2018-10-01,4733,31.0
2018-09-01,4734,31.0
2018-08-01,4735,31.0
2018-07-01,4736,31.0
2018-06-01,4737,31.0
2018-05-01,4738,31.0
2018-04-01,4739,31.0
2018-03-01,4740,31.0
2018-02-01,4741,31.0
2018-01-01,4742,31.0
2017-12-01,4743,31.0
2017-11-01,4744,31.0
2019-01-01,4753,31.0
2018-12-01,4754,31.0
2018-11-01,4755,31.0
2018-10-01,4756,31.0
2018-09-01,4757,31.0
2018-08-01,4758,31.0
2018-07-01,4759,31.0
2018-06-01,4760,31.0
2018-05-01,4761,31.0
2018-04-01,4762,31.0
2018-03-01,4763,31.0
2018-02-01,4764,31.0
2018-01-01,4765,31.0
2017-12-01,4766,31.0
2017-11-01,4767,31.0
2017-10-01,4768,31.0
2017-09-01,4769,31.0
2017-08-01,4770,31.0
2017-07-01,4771,31.0
2017-06-01,4772,31.0
2017-05-01,4773,31.0
2019-01-01,4789,31.0
2018-12-01,4790,31.0
2018-11-01,4791,31.0
2018-10-01,4792,31.0
2018-09-01,4793,31.0
2018-08-01,4794,31.0
2018-07-01,4795,31.0
2018-06-01,4796,31.0
2018-05-01,4797,31.0
2018-04-01,4798,31.0
2018-03-01,4799,31.0
2018-02-01,4800,31.0
2018-01-01,4801,31.0
2017-12-01,4802,31.0
2017-11-01,4803,31.0
2017-10-01,4804,31.0
2017-09-01,4805,31.0
2019-01-01,4821,31.0
2018-12-01,4822,31.0
2018-11-01,4823,31.0
2018-10-01,4824,31.0
2018-09-01,4825,31.0
2018-08-01,4826,31.0
2018-07-01,4827,31.0
2018-06-01,4828,31.0
2018-05-01,4829,31.0
2018-04-01,4830,31.0
2018-03-01,4831,31.0
2018-02-01,4832,31.0
2018-01-01,4833,31.0
2017-12-01,4834,31.0
2017-11-01,4835,31.0
2017-10-01,4836,31.0
2017-09-01,4837,31.0
2019-01-01,4853,31.0
2018-12-01,4854,31.0
2018-11-01,4855,31.0
2018-10-01,4856,31.0
2018-09-01,4857,31.0
2018-08-01,4858,31.0
2018-07-01,4859,31.0
2018-06-01,4860,31.0
2018-05-01,4861,31.0
2018-04-01,4862,31.0
2018-03-01,4863,31.0
2018-02-01,4864,31.0
2018-01-01,4865,31.0
2019-01-01,4881,31.0
2018-12-01,4882,31.0
2018-11-01,4883,31.0
2018-10-01,4884,31.0
2018-09-01,4885,31.0
2018-08-01,4886,31.0
2018-07-01,4887,31.0
2018-06-01,4888,31.0
2018-05-01,4889,31.0
2018-04-01,4890,31.0
2018-03-01,4891,31.0
2018-02-01,4892,31.0
2018-01-01,4893,31.0
2017-12-01,4894,31.0
2017-11-01,4895,31.0
2017-10-01,4896,31.0
2017-09-01,4897,31.0
2017-08-01,4898,31.0
2017-07-01,4899,31.0
2017-06-01,4900,31.0
2017-05-01,4901,31.0
2017-04-01,4902,31.0
2017-03-01,4903,31.0
2017-02-01,4904,31.0
2017-01-01,4905,31.0
2019-01-01,4933,31.0
2018-12-01,4934,31.0
2018-11-01,4935,31.0
2018-10-01,4936,31.0
2018-09-01,4937,31.0
2018-08-01,4938,31.0
2018-07-01,4939,31.0
2018-06-01,4940,31.0
2018-05-01,4941,31.0
2018-04-01,4942,31.0
2018-03-01,4943,31.0
2018-02-01,4944,31.0
2018-01-01,4945,31.0
2017-12-01,4946,31.0
2017-11-01,4947,31.0
2017-10-01,4948,31.0
2017-09-01,4949,31.0
2017-08-01,4950,31.0
2017-07-01,4951,31.0
2017-06-01,4952,31.0
2017-05-01,4953,31.0
2017-04-01,4954,31.0
2017-03-01,4955,31.0
2017-02-01,4956,31.0
2017-01-01,4957,31.0
2019-01-01,4978,31.0
2018-12-01,4979,31.0
2018-11-01,4980,31.0
2018-10-01,4981,31.0
2018-09-01,4982,31.0
2018-08-01,4983,31.0
2018-07-01,4984,31.0
2018-06-01,4985,31.0
2018-05-01,4986,31.0
2018-04-01,4987,31.0
2018-03-01,4988,31.0
2018-02-01,4989,31.0
2018-01-01,4990,31.0
2017-12-01,4991,31.0
2017-11-01,4992,31.0
2017-10-01,4993,31.0
2017-09-01,4994,31.0
2019-01-01,5010,31.0
2018-12-01,5011,31.0
2018-11-01,5012,31.0
2018-10-01,5013,31.0
2018-09-01,5014,31.0
2018-08-01,5015,31.0
2018-07-01,5016,31.0
2018-06-01,5017,31.0
2018-05-01,5018,31.0
2018-04-01,5019,31.0
2018-03-01,5020,31.0
2018-02-01,5021,31.0
2018-01-01,5022,31.0
2017-12-01,5023,31.0
2017-11-01,5024,31.0
2017-10-01,5025,31.0
2017-09-01,5026,31.0
2017-08-01,5027,31.0
2017-07-01,5028,31.0
2017-06-01,5029,31.0
2017-05-01,5030,31.0
2017-04-01,5031,31.0
2019-01-01,5045,31.0
2018-12-01,5046,31.0
2018-11-01,5047,31.0
2018-10-01,5048,31.0
2018-09-01,5049,31.0
2018-08-01,5050,31.0
2018-07-01,5051,31.0
2018-06-01,5052,31.0
2019-01-01,5068,31.0
2018-12-01,5069,31.0
2018-11-01,5070,31.0
2018-10-01,5071,31.0
2018-09-01,5072,31.0
2018-08-01,5073,31.0
2018-07-01,5074,31.0
2018-06-01,5075,31.0
2018-05-01,5076,31.0
2018-03-01,5077,31.0
2018-02-01,5078,31.0
2018-01-01,5079,31.0
2017-12-01,5080,31.0
2017-11-01,5081,31.0
2017-10-01,5082,31.0
2017-09-01,5083,31.0
2017-08-01,5084,31.0
2017-07-01,5085,31.0
2017-06-01,5086,31.0
2017-05-01,5087,31.0
2017-04-01,5088,31.0
2019-01-01,5112,31.0
2018-12-01,5113,31.0
2018-11-01,5114,31.0
2018-10-01,5115,31.0
2018-09-01,5116,31.0
2018-08-01,5117,31.0
2018-07-01,5118,31.0
2018-06-01,5119,31.0
2018-05-01,5120,31.0
2018-04-01,5121,31.0
2018-03-01,5122,31.0
2018-02-01,5123,31.0
2018-01-01,5124,31.0
2017-12-01,5125,31.0
2017-11-01,5126,31.0
2017-10-01,5127,31.0
2017-09-01,5128,31.0
2019-01-01,5134,31.0
2018-12-01,5135,31.0
2018-11-01,5136,31.0
2018-10-01,5137,31.0
2018-09-01,5138,31.0
2018-08-01,5139,31.0
2018-07-01,5140,31.0
2018-06-01,5141,31.0
2017-12-01,5142,31.0
2017-11-01,5143,31.0
2017-10-01,5144,31.0
2019-01-01,5169,31.0
2018-12-01,5170,31.0
2018-11-01,5171,31.0
2018-10-01,5172,31.0
2018-09-01,5173,31.0
2018-08-01,5174,31.0
2018-07-01,5175,31.0
2018-06-01,5176,31.0
2018-05-01,5177,31.0
2018-04-01,5178,31.0
2018-03-01,5179,31.0
2018-02-01,5180,31.0
2018-01-01,5181,31.0
2017-12-01,5182,31.0
2017-11-01,5183,31.0
2017-10-01,5184,31.0
2017-09-01,5185,31.0
2017-08-01,5186,31.0
2017-07-01,5187,31.0
2017-06-01,5188,31.0
2017-05-01,5189,31.0
2017-04-01,5190,31.0
2017-03-01,5191,31.0
2017-02-01,5192,31.0
2017-01-01,5193,31.0
2019-01-01,5209,31.0
2018-12-01,5210,31.0
2018-11-01,5211,31.0
2018-10-01,5212,31.0
2018-09-01,5213,31.0
2018-08-01,5214,31.0
2018-07-01,5215,31.0
2018-06-01,5216,31.0
2018-05-01,5217,31.0
2018-05-01,5218,31.0
2019-01-01,5234,31.0
2018-12-01,5235,31.0
2018-11-01,5236,31.0
2018-10-01,5237,31.0
2018-09-01,5238,31.0
2018-08-01,5239,31.0
2018-07-01,5240,31.0
2018-06-01,5241,31.0
2018-05-01,5242,31.0
2018-04-01,5243,31.0
2018-03-01,5244,31.0
2018-02-01,5245,31.0
2018-01-01,5246,31.0
2019-01-01,5262,31.0
2018-12-01,5263,31.0
2018-11-01,5264,31.0
2018-10-01,5265,31.0
2018-09-01,5266,31.0
2018-08-01,5267,31.0
2018-07-01,5268,31.0
2018-06-01,5269,31.0
2018-05-01,5270,31.0
2018-04-01,5271,31.0
2018-03-01,5272,31.0
2018-02-01,5273,31.0
2018-01-01,5274,31.0
2019-01-01,5290,31.0
2018-12-01,5291,31.0
2018-11-01,5292,31.0
2018-10-01,5293,31.0
2018-09-01,5294,31.0
2018-08-01,5295,31.0
2018-07-01,5296,31.0
2018-06-01,5297,31.0
2018-05-01,5298,31.0
2018-04-01,5299,31.0
2018-03-01,5300,31.0
2018-02-01,5301,31.0
2018-01-01,5302,31.0
2017-12-01,5303,31.0
2017-11-01,5304,31.0
2017-10-01,5305,31.0
2017-09-01,5306,31.0
2017-08-01,5307,31.0
2017-07-01,5308,31.0
2017-06-01,5309,31.0
2017-05-01,5310,31.0
2017-04-01,5311,31.0
2017-03-01,5312,31.0
2017-02-01,5313,31.0
2017-01-01,5314,31.0
2019-01-01,5326,31.0
2018-12-01,5327,31.0
2018-11-01,5328,31.0
2018-10-01,5329,31.0
2018-09-01,5330,31.0
2018-08-01,5331,31.0
2018-07-01,5332,31.0
2018-06-01,5333,31.0
2018-05-01,5334,31.0
2018-04-01,5335,31.0
2018-03-01,5336,31.0
2018-02-01,5337,31.0
2018-01-01,5338,31.0
2017-12-01,5339,31.0
2017-11-01,5340,31.0
2017-10-01,5341,31.0
2017-09-01,5342,31.0
2017-08-01,5343,31.0
2017-07-01,5344,31.0
2017-06-01,5345,31.0
2017-05-01,5346,31.0
2017-04-01,5347,31.0
2017-03-01,5348,31.0
2017-02-01,5349,31.0
2017-01-01,5350,31.0
2019-01-01,5365,33.0
2018-12-01,5366,33.0
2018-11-01,5367,33.0
2018-10-01,5368,33.0
2018-09-01,5369,33.0
2018-08-01,5370,33.0
2018-07-01,5371,33.0
2018-06-01,5372,33.0
2018-05-01,5373,33.0
2018-04-01,5374,33.0
2018-03-01,5375,33.0
2018-02-01,5376,33.0
2018-01-01,5377,33.0
2017-12-01,5378,33.0
2017-11-01,5379,33.0
2017-10-01,5380,33.0
2017-09-01,5381,33.0
2017-08-01,5382,33.0
2017-07-01,5383,33.0
2017-06-01,5384,33.0
2017-05-01,5385,33.0
2019-01-01,5400,33.0
2018-12-01,5401,33.0
2018-11-01,5402,33.0
2018-10-01,5403,33.0
2018-09-01,5404,33.0
2018-08-01,5405,33.0
2018-07-01,5406,33.0
2018-06-01,5407,33.0
2018-05-01,5408,33.0
2018-04-01,5409,33.0
2018-03-01,5410,33.0
2018-02-01,5411,33.0
2018-01-01,5412,33.0
2017-12-01,5413,33.0
2017-11-01,5414,33.0
2017-10-01,5415,33.0
2017-09-01,5416,33.0
2017-08-01,5417,33.0
2017-07-01,5418,33.0
2017-06-01,5419,33.0
2017-05-01,5420,33.0
2017-04-01,5421,33.0
2017-03-01,5422,33.0
2017-02-01,5423,33.0
2017-01-01,5424,33.0
2019-01-01,5440,33.0
2018-12-01,5441,33.0
2018-11-01,5442,33.0
2018-10-01,5443,33.0
2018-09-01,5444,33.0
2018-08-01,5445,33.0
2018-07-01,5446,33.0
2018-06-01,5447,33.0
2018-05-01,5448,33.0
2018-04-01,5449,33.0
2018-03-01,5450,33.0
2018-02-01,5451,33.0
2018-01-01,5452,33.0
2017-12-01,5453,33.0
2017-11-01,5454,33.0
2017-10-01,5455,33.0
2017-09-01,5456,33.0
2017-08-01,5457,33.0
2019-01-01,5471,33.0
2018-12-01,5472,33.0
2018-11-01,5473,33.0
2018-10-01,5474,33.0
2018-09-01,5475,33.0
2018-08-01,5476,33.0
2018-07-01,5477,33.0
2018-06-01,5478,33.0
2018-05-01,5479,33.0
2018-04-01,5480,33.0
2018-03-01,5481,33.0
2018-02-01,5482,33.0
2018-01-01,5483,33.0
2017-12-01,5484,33.0
2017-11-01,5485,33.0
2017-10-01,5486,33.0
2017-09-01,5487,33.0
2017-08-01,5488,33.0
2017-07-01,5489,33.0
2017-06-01,5490,33.0
2017-05-01,5491,33.0
2017-04-01,5492,33.0
2017-03-01,5493,33.0
2017-02-01,5494,33.0
2017-01-01,5495,33.0
2017-11-01,5498,33.0
2017-10-01,5499,33.0
2017-09-01,5500,33.0
2017-08-01,5501,33.0
2017-07-01,5502,33.0
2017-06-01,5503,33.0
2017-05-01,5504,33.0
2017-04-01,5505,33.0
2017-03-01,5506,33.0
2017-02-01,5507,33.0
2017-01-01,5508,33.0
2019-01-01,5545,33.0
2018-12-01,5546,33.0
2018-11-01,5547,33.0
2018-10-01,5548,33.0
2018-09-01,5549,33.0
2018-08-01,5550,33.0
2018-07-01,5551,33.0
2018-06-01,5552,33.0
2018-05-01,5553,33.0
2018-03-01,5554,33.0
2018-02-01,5555,33.0
2018-01-01,5556,33.0
2017-12-01,5557,33.0
2017-11-01,5558,33.0
2017-10-01,5559,33.0
2017-09-01,5560,33.0
2017-08-01,5561,33.0
2017-07-01,5562,33.0
2017-06-01,5563,33.0
2017-05-01,5564,33.0
2017-04-01,5565,33.0
2017-03-01,5566,33.0
2019-01-01,5585,33.0
2018-12-01,5586,33.0
2018-11-01,5587,33.0
2018-10-01,5588,33.0
2018-09-01,5589,33.0
2018-08-01,5590,33.0
2018-07-01,5591,33.0
2018-06-01,5592,33.0
2018-05-01,5593,33.0
2018-04-01,5594,33.0
2018-03-01,5595,33.0
2018-02-01,5596,33.0
2018-01-01,5597,33.0
2017-12-01,5598,33.0
2017-11-01,5599,33.0
2017-10-01,5600,33.0
2017-09-01,5601,33.0
2017-08-01,5602,33.0
2017-07-01,5603,33.0
2017-06-01,5604,33.0
2017-05-01,5605,33.0
2017-04-01,5606,33.0
2017-03-01,5607,33.0
2017-02-01,5608,33.0
2017-01-01,5609,33.0
2019-01-01,5623,33.0
2018-12-01,5624,33.0
2018-11-01,5625,33.0
2018-10-01,5626,33.0
2018-09-01,5627,33.0
2018-08-01,5628,33.0
2018-07-01,5629,33.0
2018-06-01,5630,33.0
2018-05-01,5631,33.0
2018-04-01,5632,33.0
2018-03-01,5633,33.0
2018-02-01,5634,33.0
2018-01-01,5635,33.0
2017-12-01,5636,33.0
2017-11-01,5637,33.0
2017-10-01,5638,33.0
2017-09-01,5639,33.0
2017-08-01,5640,33.0
2017-07-01,5641,33.0
2017-06-01,5642,33.0
2017-05-01,5643,33.0
2017-04-01,5644,33.0
2017-03-01,5645,33.0
2017-02-01,5646,33.0
2017-01-01,5647,33.0
2019-01-01,5658,33.0
2018-12-01,5659,33.0
2018-11-01,5660,33.0
2018-10-01,5661,33.0
2018-09-01,5662,33.0
2018-08-01,5663,33.0
2018-07-01,5664,33.0
2019-01-01,5679,33.0
2018-12-01,5680,33.0
2018-11-01,5681,33.0
2018-10-01,5682,33.0
2018-09-01,5683,33.0
2018-08-01,5684,33.0
2018-07-01,5685,33.0
2018-06-01,5686,33.0
2018-05-01,5687,33.0
2018-04-01,5688,33.0
2018-03-01,5689,33.0
2018-02-01,5690,33.0
2018-01-01,5691,33.0
2017-12-01,5692,33.0
2017-11-01,5693,33.0
2017-10-01,5694,33.0
2017-09-01,5695,33.0
2017-08-01,5696,33.0
2017-07-01,5697,33.0
2017-06-01,5698,33.0
2017-05-01,5699,33.0
2017-04-01,5700,33.0
2017-03-01,5701,33.0
2017-02-01,5702,33.0
2017-01-01,5703,33.0
2018-12-01,5719,33.0
2017-11-01,5720,33.0
2019-01-01,5736,33.0
2018-12-01,5737,33.0
2018-11-01,5738,33.0
2018-10-01,5739,33.0
2018-09-01,5740,33.0
2018-08-01,5741,33.0
2018-07-01,5742,33.0
2018-06-01,5743,33.0
2018-05-01,5744,33.0
2018-04-01,5745,33.0
2018-03-01,5746,33.0
2018-02-01,5747,33.0
2018-01-01,5748,33.0
2019-01-01,5764,33.0
2018-12-01,5765,33.0
2018-11-01,5766,33.0
2018-10-01,5767,33.0
2018-09-01,5768,33.0
2018-08-01,5769,33.0
2018-07-01,5770,33.0
2018-06-01,5771,33.0
2018-05-01,5772,33.0
2018-04-01,5773,33.0
2018-03-01,5774,33.0
2018-02-01,5775,33.0
2018-01-01,5776,33.0
2019-01-01,5791,33.0
2018-12-01,5792,33.0
2018-11-01,5793,33.0
2018-10-01,5794,33.0
2018-09-01,5795,33.0
2018-08-01,5796,33.0
2018-07-01,5797,33.0
2018-06-01,5798,33.0
2018-05-01,5799,33.0
2018-04-01,5800,33.0
2018-03-01,5801,33.0
2018-02-01,5802,33.0
2018-01-01,5803,33.0
2017-12-01,5804,33.0
2017-11-01,5805,33.0
2017-10-01,5806,33.0
2017-09-01,5807,33.0
2017-08-01,5808,33.0
2017-07-01,5809,33.0
2017-06-01,5810,33.0
2017-05-01,5811,33.0
2017-04-01,5812,33.0
2019-01-01,5816,33.0
2018-12-01,5817,33.0
2018-11-01,5818,33.0
2018-10-01,5819,33.0
2018-09-01,5820,33.0
2018-08-01,5821,33.0
2018-07-01,5822,33.0
2018-06-01,5823,33.0
2018-05-01,5824,33.0
2018-04-01,5825,33.0
2018-03-01,5826,33.0
2018-02-01,5827,33.0
2018-01-01,5828,33.0
2017-12-01,5829,33.0
2017-11-01,5830,33.0
2017-10-01,5831,33.0
2017-09-01,5832,33.0
2017-08-01,5833,33.0
2017-07-01,5834,33.0
2017-06-01,5835,33.0
2017-05-01,5836,33.0
2017-04-01,5837,33.0
2017-03-01,5838,33.0
2017-02-01,5839,33.0
2017-01-01,5840,33.0
2017-12-01,5842,34.0
2017-11-01,5843,34.0
2017-10-01,5844,34.0
2017-09-01,5845,34.0
2017-08-01,5846,34.0
2017-07-01,5847,34.0
2017-06-01,5848,34.0
2017-05-01,5849,34.0
2017-04-01,5850,34.0
2017-03-01,5851,34.0
2017-02-01,5852,34.0
2017-01-01,5853,34.0
2017-12-01,5856,34.0
2017-10-01,5857,34.0
2017-05-01,5858,34.0
2017-03-01,5859,34.0
2018-01-01,5860,34.0
2017-12-01,5861,34.0
2017-11-01,5862,34.0
2017-10-01,5863,34.0
2017-09-01,5864,34.0
2017-08-01,5865,34.0
2017-07-01,5866,34.0
2017-06-01,5867,34.0
2017-05-01,5868,34.0
2017-04-01,5869,34.0
2017-03-01,5870,34.0
2017-02-01,5871,34.0
2017-01-01,5872,34.0
2018-11-01,5879,35.0
2018-10-01,5880,35.0
2018-09-01,5881,35.0
2018-08-01,5882,35.0
2018-07-01,5883,35.0
2018-06-01,5884,35.0
2018-05-01,5885,35.0
2018-04-01,5886,35.0
2018-03-01,5887,35.0
2018-02-01,5888,35.0
2018-01-01,5889,35.0
2017-12-01,5890,35.0
2017-11-01,5891,35.0
2017-10-01,5892,35.0
2017-09-01,5893,35.0
2017-08-01,5894,35.0
2019-01-01,5906,35.0
2018-12-01,5907,35.0
2018-11-01,5908,35.0
2018-10-01,5909,35.0
2018-09-01,5910,35.0
2018-08-01,5911,35.0
2018-07-01,5912,35.0
2018-06-01,5913,35.0
2018-05-01,5914,35.0
2018-04-01,5915,35.0
2018-03-01,5916,35.0
2018-02-01,5917,35.0
2018-01-01,5918,35.0
2017-12-01,5919,35.0
2017-11-01,5920,35.0
2019-01-01,5923,35.0
2018-12-01,5924,35.0
2018-11-01,5925,35.0
2018-10-01,5926,35.0
2018-09-01,5927,35.0
2017-08-01,5928,35.0
2017-07-01,5929,35.0
2017-06-01,5930,35.0
2017-05-01,5931,35.0
2017-04-01,5932,35.0
2017-03-01,5933,35.0
2017-02-01,5934,35.0
2017-01-01,5935,35.0
2019-01-01,5945,35.0
2018-12-01,5946,35.0
2018-11-01,5947,35.0
2018-10-01,5948,35.0
2018-09-01,5949,35.0
2018-08-01,5950,35.0
2018-07-01,5951,35.0
2018-06-01,5952,35.0
2018-05-01,5953,35.0
2018-04-01,5954,35.0
2019-01-01,5963,35.0
2018-12-01,5964,35.0
2018-11-01,5965,35.0
2018-10-01,5966,35.0
2018-09-01,5967,35.0
2018-08-01,5968,35.0
2018-07-01,5969,35.0
2018-06-01,5970,35.0
2018-05-01,5971,35.0
2018-04-01,5972,35.0
2018-03-01,5973,35.0
2018-02-01,5974,35.0
2018-01-01,5975,35.0
2017-12-01,5976,35.0
2017-11-01,5977,35.0
2017-10-01,5978,35.0
2017-09-01,5979,35.0
2017-08-01,5980,35.0
2019-01-01,5992,35.0
2018-12-01,5993,35.0
2018-11-01,5994,35.0
2018-10-01,5995,35.0
2018-09-01,5996,35.0
2018-08-01,5997,35.0
2018-05-01,5998,35.0
2018-04-01,5999,35.0
2018-03-01,6000,35.0
2018-02-01,6001,35.0
2018-01-01,6002,35.0
2019-01-01,6016,35.0
2018-12-01,6017,35.0
2018-11-01,6018,35.0
2018-10-01,6019,35.0
2018-09-01,6020,35.0
2018-08-01,6021,35.0
2018-07-01,6022,35.0
2018-06-01,6023,35.0
2018-05-01,6024,35.0
2018-04-01,6025,35.0
2018-03-01,6026,35.0
2018-02-01,6027,35.0
2018-01-01,6028,35.0
2017-12-01,6029,35.0
2017-11-01,6030,35.0
2017-10-01,6031,35.0
2017-09-01,6032,35.0
2017-08-01,6033,35.0
2017-07-01,6034,35.0
2017-06-01,6035,35.0
2017-05-01,6036,35.0
2017-04-01,6037,35.0
2017-03-01,6038,35.0
2017-02-01,6039,35.0
2017-01-01,6040,35.0
2017-11-01,6041,36.0
2017-09-01,6042,36.0
2017-08-01,6043,36.0
2017-07-01,6044,36.0
2017-06-01,6045,36.0
2017-05-01,6046,36.0
2017-04-01,6047,36.0
2017-10-01,6048,36.0
2017-09-01,6049,36.0
2017-08-01,6050,36.0
2017-07-01,6051,36.0
2017-06-01,6052,36.0
2017-05-01,6053,36.0
2017-04-01,6054,36.0
2017-03-01,6055,36.0
2017-11-01,6056,36.0
2017-10-01,6057,36.0
2017-09-01,6058,36.0
2017-08-01,6059,36.0
2017-07-01,6060,36.0
2017-06-01,6061,36.0
2017-05-01,6062,36.0
2017-04-01,6063,36.0
2017-03-01,6064,36.0
2017-02-01,6065,36.0
2017-01-01,6066,36.0
2017-11-01,6069,36.0
2017-10-01,6070,36.0
2017-09-01,6071,36.0
2017-08-01,6072,36.0
2017-07-01,6073,36.0
2017-06-01,6074,36.0
2017-05-01,6075,36.0
2017-04-01,6076,36.0
2017-05-01,6077,36.0
2017-09-01,6078,36.0
2017-08-01,6079,36.0
2017-07-01,6080,36.0
2017-06-01,6081,36.0
2017-05-01,6082,36.0
2017-04-01,6083,36.0
2019-01-01,6098,38.0
2018-12-01,6099,38.0
2018-11-01,6100,38.0
2018-10-01,6101,38.0
2018-09-01,6102,38.0
2018-08-01,6103,38.0
2018-07-01,6104,38.0
2018-06-01,6105,38.0
2018-05-01,6106,38.0
2018-04-01,6107,38.0
2018-03-01,6108,38.0
2018-02-01,6109,38.0
2018-01-01,6110,38.0
2017-12-01,6111,38.0
2018-01-01,6112,38.0
2017-12-01,6113,38.0
2017-11-01,6114,38.0
2017-10-01,6115,38.0
2017-09-01,6116,38.0
2017-08-01,6117,38.0
2017-07-01,6118,38.0
2017-06-01,6119,38.0
2017-05-01,6120,38.0
2017-04-01,6121,38.0
2017-03-01,6122,38.0
2017-02-01,6123,38.0
2017-01-01,6124,38.0
2019-01-01,6137,41.0
2018-12-01,6138,41.0
2018-11-01,6139,41.0
2018-10-01,6140,41.0
2018-09-01,6141,41.0
2018-08-01,6142,41.0
2018-07-01,6143,41.0
2018-06-01,6144,41.0
2018-05-01,6145,41.0
2018-04-01,6146,41.0
2018-03-01,6147,41.0
2018-02-01,6148,41.0
2018-01-01,6149,41.0
2017-12-01,6150,41.0
2017-11-01,6151,41.0
2017-10-01,6152,41.0
2017-09-01,6153,41.0
2017-08-01,6154,41.0
2017-07-01,6155,41.0
2017-06-01,6156,41.0
2017-05-01,6157,41.0
2017-04-01,6158,41.0
2017-03-01,6159,41.0
2017-02-01,6160,41.0
2017-01-01,6161,41.0
2019-01-01,6177,42.0
2018-12-01,6178,42.0
2018-11-01,6179,42.0
2018-10-01,6180,42.0
2018-09-01,6181,42.0
2018-08-01,6182,42.0
2018-07-01,6183,42.0
2018-06-01,6184,42.0
2018-05-01,6185,42.0
2018-04-01,6186,42.0
2018-03-01,6187,42.0
2018-02-01,6188,42.0
2018-01-01,6189,42.0
2017-12-01,6190,42.0
2017-11-01,6191,42.0
2017-10-01,6192,42.0
2017-09-01,6193,42.0
2017-08-01,6194,42.0
2019-01-01,6205,42.0
2018-12-01,6206,42.0
2018-11-01,6207,42.0
2018-10-01,6208,42.0
2018-09-01,6209,42.0
2018-08-01,6210,42.0
2018-07-01,6211,42.0
2018-06-01,6212,42.0
2018-05-01,6213,42.0
2018-04-01,6214,42.0
2018-03-01,6215,42.0
2018-02-01,6216,42.0
2018-01-01,6217,42.0
2017-12-01,6218,42.0
2017-11-01,6219,42.0
2017-10-01,6220,42.0
2017-09-01,6221,42.0
2019-01-01,6235,42.0
2018-12-01,6236,42.0
2018-11-01,6237,42.0
2018-10-01,6238,42.0
2018-09-01,6239,42.0
2018-08-01,6240,42.0
2018-07-01,6241,42.0
2018-06-01,6242,42.0
2018-05-01,6243,42.0
2018-04-01,6244,42.0
2018-03-01,6245,42.0
2018-02-01,6246,42.0
2018-01-01,6247,42.0
2019-01-01,6262,42.0
2018-12-01,6263,42.0
2018-11-01,6264,42.0
2018-10-01,6265,42.0
2018-09-01,6266,42.0
2018-08-01,6267,42.0
2018-07-01,6268,42.0
2018-06-01,6269,42.0
2018-05-01,6270,42.0
2018-04-01,6271,42.0
2018-03-01,6272,42.0
2018-02-01,6273,42.0
2018-01-01,6274,42.0
2017-12-01,6275,42.0
2017-11-01,6276,42.0
2017-10-01,6277,42.0
2017-09-01,6278,42.0
2017-08-01,6279,42.0
2017-07-01,6280,42.0
2017-06-01,6281,42.0
2017-05-01,6282,42.0
2017-04-01,6283,42.0
2017-03-01,6284,42.0
2017-02-01,6285,42.0
2017-01-01,6286,42.0
2019-01-01,6303,42.0
2018-12-01,6304,42.0
2018-11-01,6305,42.0
2018-10-01,6306,42.0
2018-09-01,6307,42.0
2018-08-01,6308,42.0
2018-07-01,6309,42.0
2018-06-01,6310,42.0
2018-05-01,6311,42.0
2018-04-01,6312,42.0
2018-03-01,6313,42.0
2018-02-01,6314,42.0
2018-01-01,6315,42.0
2017-12-01,6316,42.0
2017-11-01,6317,42.0
2017-10-01,6318,42.0
2017-09-01,6319,42.0
2017-08-01,6320,42.0
2017-07-01,6321,42.0
